"","entrezgene_id","ensembl_gene_id","hgnc_symbol","ensembl_transcript_id"
"444",152189,"ENSG00000170293","CMTM8","ENST00000307526"
"445",347273,"ENSG00000170681","CAVIN4","ENST00000307584"
"446",7532,"ENSG00000170027","YWHAG","ENST00000307630"
"447",51362,"ENSG00000168438","CDC40","ENST00000307731"
"448",9925,"ENSG00000168795","ZBTB5","ENST00000307750"
"449",4170,"ENSG00000143384","MCL1","ENST00000307940"
"450",92359,"ENSG00000130545","CRB3","ENST00000308243"
"451",22843,"ENSG00000175175","PPM1E","ENST00000308249"
"452",1464,"ENSG00000173546","CSPG4","ENST00000308508"
"453",23024,"ENSG00000121440","PDZRN3","ENST00000308537"
"454",90441,"ENSG00000173545","ZNF622","ENST00000308683"
"455",22992,"ENSG00000173120","KDM2A","ENST00000308783"
"456",3077,"ENSG00000010704","HFE","ENST00000309234"
"457",84159,"ENSG00000150347","ARID5B","ENST00000309334"
"458",344558,"ENSG00000172985","SH3RF3","ENST00000309415"
"459",79781,"ENSG00000132321","IQCA1","ENST00000309507"
"460",8704,"ENSG00000117411","B4GALT2","ENST00000309519"
"461",9435,"ENSG00000175040","CHST2","ENST00000309575"
"462",78988,"ENSG00000173141","MRPL57","ENST00000309594"
"463",132720,"ENSG00000174749","FAM241A","ENST00000309733"
"464",3310,"ENSG00000173110","HSPA6","ENST00000309758"
"465",220359,"ENSG00000173825","TIGD3","ENST00000309880"
"466",489,"ENSG00000074370","ATP2A3","ENST00000309890"
"467",55628,"ENSG00000215421","ZNF407","ENST00000309902"
"468",26984,"ENSG00000121542","SEC22A","ENST00000309934"
"469",48,"ENSG00000122729","ACO1","ENST00000309951"
"470",7172,"ENSG00000137364","TPMT","ENST00000309983"
"471",92126,"ENSG00000171451","DSEL","ENST00000310045"
"472",257236,"ENSG00000173013","CCDC96","ENST00000310085"
"473",170261,"ENSG00000174460","ZCCHC12","ENST00000310164"
"474",9420,"ENSG00000172817","CYP7B1","ENST00000310193"
"475",80124,"ENSG00000175073","VCPIP1","ENST00000310421"
"476",4744,"ENSG00000100285","NEFH","ENST00000310624"
"477",133022,"ENSG00000174599","TRAM1L1","ENST00000310754"
"478",84826,"ENSG00000173349","SFT2D3","ENST00000310981"
"479",83988,"ENSG00000104490","NCALD","ENST00000311028"
"480",79591,"ENSG00000120029","ARMH3","ENST00000311122"
"481",11041,"ENSG00000174684","B4GAT1","ENST00000311181"
"482",57124,"ENSG00000174807","CD248","ENST00000311330"
"483",91614,"ENSG00000121690","DEPDC7","ENST00000311388"
"484",79102,"ENSG00000173456","RNF26","ENST00000311413"
"485",81876,"ENSG00000174903","RAB1B","ENST00000311481"
"486",5467,"ENSG00000112033","PPARD","ENST00000311565"
"487",143282,"ENSG00000174721","FGFBP3","ENST00000311575"
"488",285590,"ENSG00000174705","SH3PXD2B","ENST00000311601"
"489",200933,"ENSG00000174013","FBXO45","ENST00000311630"
"490",51530,"ENSG00000091732","ZC3HC1","ENST00000311873"
"491",137735,"ENSG00000174429","ABRA","ENST00000311955"
"492",80709,"ENSG00000106948","AKNA","ENST00000312033"
"493",126074,"ENSG00000173928","SWSAP1","ENST00000312423"
"494",11007,"ENSG00000175602","CCDC85B","ENST00000312579"
"495",8793,"ENSG00000173530","TNFRSF10D","ENST00000312584"
"496",140886,"ENSG00000174740","PABPC5","ENST00000312600"
"497",58494,"ENSG00000154721","JAM2","ENST00000312957"
"498",93664,"ENSG00000081803","CADPS2","ENST00000313070"
"499",55501,"ENSG00000136213","CHST12","ENST00000313156"
"500",282679,"ENSG00000178301","AQP11","ENST00000313578"
"501",79857,"ENSG00000177340","","ENST00000313737"
"502",1351,"ENSG00000176340","COX8A","ENST00000314133"
"503",55343,"ENSG00000181830","SLC35C1","ENST00000314134"
"504",7262,"ENSG00000181649","PHLDA2","ENST00000314222"
"505",51642,"ENSG00000175581","MRPL48","ENST00000314282"
"506",79822,"ENSG00000088756","ARHGAP28","ENST00000314319"
"507",1164,"ENSG00000123975","CKS2","ENST00000314355"
"508",80034,"ENSG00000178662","CSRNP3","ENST00000314499"
"509",627,"ENSG00000176697","BDNF","ENST00000314915"
"510",10949,"ENSG00000177733","HNRNPA0","ENST00000314940"
"511",400120,"ENSG00000180440","SERTM1","ENST00000315190"
"512",25960,"ENSG00000020181","ADGRA2","ENST00000315215"
"513",26153,"ENSG00000066735","KIF26A","ENST00000315264"
"514",8853,"ENSG00000151693","ASAP2","ENST00000315273"
"515",4312,"ENSG00000196611","MMP1","ENST00000315274"
"516",2535,"ENSG00000180340","FZD2","ENST00000315323"
"517",30832,"ENSG00000177932","ZNF354C","ENST00000315475"
"518",284029,"ENSG00000178977","LINC00324","ENST00000315707"
"519",80829,"ENSG00000186660","ZFP91","ENST00000316059"
"520",136051,"ENSG00000197362","ZNF786","ENST00000316286"
"521",132228,"ENSG00000179564","LSMEM2","ENST00000316436"
"522",653121,"ENSG00000160062","ZBTB8A","ENST00000316459"
"523",3188,"ENSG00000126945","HNRNPH2","ENST00000316594"
"524",9240,"ENSG00000176903","PNMA1","ENST00000316836"
"525",9399,"ENSG00000067221","STOML1","ENST00000316900"
"526",90480,"ENSG00000179271","GADD45GIP1","ENST00000316939"
"527",199699,"ENSG00000179284","DAND5","ENST00000317060"
"528",729614,"ENSG00000179743","SPEN-AS1","ENST00000317122"
"529",83852,"ENSG00000136169","SETDB2","ENST00000317257"
"530",85406,"ENSG00000135392","DNAJC14","ENST00000317287"
"531",10586,"ENSG00000181541","MAB21L2","ENST00000317605"
"532",51006,"ENSG00000080189","SLC35C2","ENST00000317734"
"533",343069,"ENSG00000179172","HNRNPCL1","ENST00000317869"
"534",64110,"ENSG00000177383","MAGEF1","ENST00000317897"
"535",284252,"ENSG00000134504","KCTD1","ENST00000317932"
"536",91057,"ENSG00000109881","CCDC34","ENST00000317945"
"537",64388,"ENSG00000180875","GREM2","ENST00000318160"
"538",57496,"ENSG00000186260","MRTFB","ENST00000318282"
"539",666,"ENSG00000176720","BOK","ENST00000318407"
"540",25,"ENSG00000097007","ABL1","ENST00000318560"
"541",387758,"ENSG00000176971","FIBIN","ENST00000318627"
"542",153129,"ENSG00000177058","SLC38A9","ENST00000318672"
"543",124961,"ENSG00000180787","ZFP3","ENST00000318833"
"544",404217,"ENSG00000178531","CTXN1","ENST00000318978"
"545",85365,"ENSG00000119523","ALG2","ENST00000319033"
"546",83442,"ENSG00000142669","SH3BGRL3","ENST00000319041"
"547",117166,"ENSG00000127578","WFIKKN1","ENST00000319070"
"548",768239,"ENSG00000178597","PSAPL1","ENST00000319098"
"549",55175,"ENSG00000178502","KLHL11","ENST00000319121"
"550",5052,"ENSG00000117450","PRDX1","ENST00000319248"
"551",166012,"ENSG00000180767","CHST13","ENST00000319340"
"552",387914,"ENSG00000180730","SHISA2","ENST00000319420"
"553",374819,"ENSG00000176809","LRRC37A3","ENST00000319651"
"554",220972,"ENSG00000165406","MARCHF8","ENST00000319836"
"555",379,"ENSG00000175906","ARL4D","ENST00000320033"
"556",2300,"ENSG00000176678","FOXL1","ENST00000320241"
"557",9920,"ENSG00000176595","KBTBD11","ENST00000320248"
"558",151516,"ENSG00000244617","ASPRV1","ENST00000320256"
"559",23212,"ENSG00000179041","RRS1","ENST00000320270"
"560",79447,"ENSG00000280789","PAGR1","ENST00000320330"
"561",386724,"ENSG00000176020","AMIGO3","ENST00000320431"
"562",9495,"ENSG00000179841","AKAP5","ENST00000320636"
"563",3636,"ENSG00000165458","INPPL1","ENST00000320683"
"564",55330,"ENSG00000186222","BLOC1S4","ENST00000320776"
"565",114932,"ENSG00000178988","MRFAP1L1","ENST00000320848"
"566",342184,"ENSG00000248905","FMN1","ENST00000320930"
"567",22997,"ENSG00000080854","IGSF9B","ENST00000321016"
"568",22875,"ENSG00000001561","ENPP4","ENST00000321037"
"569",130367,"ENSG00000163082","SGPP2","ENST00000321276"
"570",253461,"ENSG00000177311","ZBTB38","ENST00000321464"
"571",25758,"ENSG00000110427","KIAA1549L","ENST00000321505"
"572",125919,"ENSG00000178229","ZNF543","ENST00000321545"
"573",5414,"ENSG00000108387","SEPTIN4","ENST00000321691"
"574",377677,"ENSG00000185015","CA13","ENST00000321764"
"575",64925,"ENSG00000177352","CCDC71","ENST00000321895"
"576",6664,"ENSG00000176887","SOX11","ENST00000322002"
"577",5441,"ENSG00000177700","POLR2L","ENST00000322028"
"578",30845,"ENSG00000013016","EHD3","ENST00000322054"
"579",85453,"ENSG00000180543","TSPYL5","ENST00000322128"
"580",54913,"ENSG00000178718","RPP25","ENST00000322177"
"581",440672,"ENSG00000177144","NUDT4B","ENST00000322209"
"582",339344,"ENSG00000176182","MYPOP","ENST00000322217"
"583",7511,"ENSG00000108039","XPNPEP1","ENST00000322238"
"584",220108,"ENSG00000150510","FAM124A","ENST00000322475"
"585",285349,"ENSG00000144792","ZNF660","ENST00000322734"
"586",3090,"ENSG00000177374","HIC1","ENST00000322941"
"587",266812,"ENSG00000177432","NAP1L5","ENST00000323061"
"588",5912,"ENSG00000181467","RAP2B","ENST00000323534"
"589",80301,"ENSG00000241839","PLEKHO2","ENST00000323544"
"590",284349,"ENSG00000167637","ZNF283","ENST00000324461"
"591",222166,"ENSG00000180354","MTURN","ENST00000324489"
"592",154141,"ENSG00000172197","MBOAT1","ENST00000324607"
"593",1730,"ENSG00000147202","DIAPH2","ENST00000324765"
"594",49855,"ENSG00000140386","SCAPER","ENST00000324767"
"595",137814,"ENSG00000180053","NKX2-6","ENST00000325017"
"596",57621,"ENSG00000181472","ZBTB2","ENST00000325144"
"597",79786,"ENSG00000135686","KLHL36","ENST00000325279"
"598",83903,"ENSG00000177602","HASPIN","ENST00000325418"
"599",144811,"ENSG00000179630","LACC1","ENST00000325686"
"600",63951,"ENSG00000176399","DMRTA1","ENST00000325870"
"601",81689,"ENSG00000135070","ISCA1","ENST00000326094"
"602",8225,"ENSG00000178605","GTPBP6","ENST00000326153"
"603",5790,"ENSG00000213402","PTPRCAP","ENST00000326294"
"604",221806,"ENSG00000146530","VWDE","ENST00000326715"
"605",25915,"ENSG00000178057","NDUFAF3","ENST00000326925"
"606",4883,"ENSG00000113389","NPR3","ENST00000326958"
"607",9200,"ENSG00000165996","HACD1","ENST00000326961"
"608",116138,"ENSG00000124702","KLHDC3","ENST00000326974"
"609",29928,"ENSG00000177370","TIMM22","ENST00000327158"
"610",256472,"ENSG00000179292","TMEM151A","ENST00000327259"
"611",9780,"ENSG00000103335","PIEZO1","ENST00000327397"
"612",2188,"ENSG00000183161","FANCF","ENST00000327470"
"613",201965,"ENSG00000182552","RWDD4","ENST00000327570"
"614",131149,"ENSG00000182447","OTOL1","ENST00000327928"
"615",57419,"ENSG00000185052","SLC24A3","ENST00000328041"
"616",2747,"ENSG00000182890","GLUD2","ENST00000328078"
"617",114625,"ENSG00000164010","ERMAP","ENST00000328249"
"618",389257,"ENSG00000185028","LRRC14B","ENST00000328278"
"619",28958,"ENSG00000183978","COA3","ENST00000328434"
"620",11099,"ENSG00000070778","PTPN21","ENST00000328736"
"621",8811,"ENSG00000182687","GALR2","ENST00000329003"
"622",149175,"ENSG00000185090","MANEAL","ENST00000329006"
"623",359845,"ENSG00000183688","RFLNB","ENST00000329099"
"624",285600,"ENSG00000185261","KIAA0825","ENST00000329378"
"625",65108,"ENSG00000175130","MARCKSL1","ENST00000329421"
"626",100128569,"ENSG00000183397","TEKTIP1","ENST00000329493"
"627",8303,"ENSG00000184602","SNN","ENST00000329565"
"628",342945,"ENSG00000182318","ZSCAN22","ENST00000329665"
"629",23194,"ENSG00000183580","FBXL7","ENST00000329673"
"630",131583,"ENSG00000185112","FAM43A","ENST00000329759"
"631",65003,"ENSG00000174547","MRPL11","ENST00000329819"
"632",152,"ENSG00000184160","ADRA2C","ENST00000330055"
"633",644538,"ENSG00000184785","SMIM10","ENST00000330288"
"634",84517,"ENSG00000184378","ACTRT3","ENST00000330368"
"635",203547,"ENSG00000160131","VMA21","ENST00000330374"
"636",80789,"ENSG00000185085","INTS5","ENST00000330574"
"637",727910,"ENSG00000185561","TLCD2","ENST00000330676"
"638",54554,"ENSG00000196981","WDR5B","ENST00000330689"
"639",8013,"ENSG00000119508","NR4A3","ENST00000330847"
"640",23507,"ENSG00000197147","LRRC8B","ENST00000330947"
"641",552900,"ENSG00000183336","BOLA2","ENST00000330978"
"642",26958,"ENSG00000158623","COPG2","ENST00000330992"
"643",25809,"ENSG00000100271","TTLL1","ENST00000331018"
"644",11078,"ENSG00000100106","TRIOBP","ENST00000331103"
"645",9746,"ENSG00000139182","CLSTN3","ENST00000331148"
"646",23283,"ENSG00000177613","CSTF2T","ENST00000331173"
"647",146760,"ENSG00000185924","RTN4RL1","ENST00000331238"
"648",388323,"ENSG00000182327","GLTPD2","ENST00000331264"
"649",5813,"ENSG00000185129","PURA","ENST00000331327"
"650",91689,"ENSG00000183172","SMDT1","ENST00000331479"
"651",80139,"ENSG00000183779","ZNF703","ENST00000331569"
"652",353500,"ENSG00000183682","BMP8A","ENST00000331593"
"653",3768,"ENSG00000184185","KCNJ12","ENST00000331718"
"654",2512,"ENSG00000087086","FTL","ENST00000331825"
"655",340146,"ENSG00000182747","SLC35D3","ENST00000331858"
"656",126567,"ENSG00000183186","C2CD4C","ENST00000332235"
"657",333929,"ENSG00000185669","SNAI3","ENST00000332281"
"658",387263,"ENSG00000185127","C6orf120","ENST00000332290"
"659",125893,"ENSG00000180257","ZNF816","ENST00000332302"
"660",56160,"ENSG00000185115","NSMCE3","ENST00000332303"
"661",8690,"ENSG00000183340","JRKL","ENST00000332349"
"662",55794,"ENSG00000182810","DDX28","ENST00000332395"
"663",56849,"ENSG00000182916","TCEAL7","ENST00000332431"
"664",10614,"ENSG00000186834","HEXIM1","ENST00000332499"
"665",3214,"ENSG00000182742","HOXB4","ENST00000332503"
"666",54101,"ENSG00000183421","RIPK4","ENST00000332512"
"667",83744,"ENSG00000127081","ZNF484","ENST00000332591"
"668",375484,"ENSG00000170085","SIMC1","ENST00000332772"
"669",9241,"ENSG00000183691","NOG","ENST00000332822"
"670",163933,"ENSG00000183114","FAM43B","ENST00000332947"
"671",25895,"ENSG00000123427","EEF1AKMT3","ENST00000333012"
"672",8897,"ENSG00000100330","MTMR3","ENST00000333027"
"673",23467,"ENSG00000221890","NPTXR","ENST00000333039"
"674",25880,"ENSG00000184857","TMEM186","ENST00000333050"
"675",285513,"ENSG00000185477","GPRIN3","ENST00000333209"
"676",492311,"ENSG00000182700","IGIP","ENST00000333305"
"677",256933,"ENSG00000183979","NPB","ENST00000333383"
"678",51104,"ENSG00000107362","ABHD17B","ENST00000333421"
"679",246721,"ENSG00000228049","POLR2J2","ENST00000333432"
"680",8499,"ENSG00000139220","PPFIA2","ENST00000333447"
"681",389692,"ENSG00000182759","MAFA","ENST00000333480"
"682",6182,"ENSG00000262814","MRPL12","ENST00000333676"
"683",147040,"ENSG00000213859","KCTD11","ENST00000333751"
"684",55231,"ENSG00000182791","CCDC87","ENST00000333861"
"685",474343,"ENSG00000186787","SPIN2B","ENST00000333933"
"686",148254,"ENSG00000186300","ZNF555","ENST00000334241"
"687",9991,"ENSG00000119314","PTBP3","ENST00000334318"
"688",81786,"ENSG00000146054","TRIM7","ENST00000334421"
"689",5693,"ENSG00000100804","PSMB5","ENST00000334454"
"690",54821,"ENSG00000186871","ERCC6L","ENST00000334463"
"691",84842,"ENSG00000186603","HPDL","ENST00000334815"
"692",285382,"ENSG00000187068","C3orf70","ENST00000335012"
"693",147657,"ENSG00000198464","ZNF480","ENST00000335090"
"694",6487,"ENSG00000126091","ST3GAL3","ENST00000335430"
"695",147645,"ENSG00000186806","VSIG10L","ENST00000335624"
"696",9582,"ENSG00000179750","APOBEC3B","ENST00000335760"
"697",1032,"ENSG00000129355","CDKN2D","ENST00000335766"
"698",55166,"ENSG00000031691","CENPQ","ENST00000335783"
"699",3363,"ENSG00000148680","HTR7","ENST00000336152"
"700",23336,"ENSG00000182253","SYNM","ENST00000336292"
"701",79364,"ENSG00000070476","ZXDC","ENST00000336332"
"702",27346,"ENSG00000109084","TMEM97","ENST00000336687"
"703",140823,"ENSG00000125995","ROMO1","ENST00000336695"
"704",440894,"ENSG00000204588","LINC01123","ENST00000336905"
"705",58526,"ENSG00000165175","MID1IP1","ENST00000336949"
"706",23287,"ENSG00000135049","AGTPBP1","ENST00000337006"
"707",9547,"ENSG00000145824","CXCL14","ENST00000337225"
"708",30850,"ENSG00000109089","CDR2L","ENST00000337231"
"709",9529,"ENSG00000166170","BAG5","ENST00000337322"
"710",84146,"ENSG00000122482","ZNF644","ENST00000337393"
"711",9762,"ENSG00000088899","LZTS3","ENST00000337576"
"712",139221,"ENSG00000157502","PWWP3B","ENST00000337685"
"713",6444,"ENSG00000170624","SGCD","ENST00000337851"
"714",11252,"ENSG00000100266","PACSIN2","ENST00000337959"
"715",51725,"ENSG00000163833","FBXO40","ENST00000338040"
"716",283377,"ENSG00000176422","SPRYD4","ENST00000338146"
"717",29978,"ENSG00000188021","UBQLN2","ENST00000338222"
"718",140578,"ENSG00000154645","CHODL","ENST00000338326"
"719",345630,"ENSG00000188573","FBLL1","ENST00000338333"
"720",1368,"ENSG00000135678","CPM","ENST00000338356"
"721",57695,"ENSG00000135913","USP37","ENST00000338465"
"722",5716,"ENSG00000101843","PSMD10","ENST00000338548"
"723",64236,"ENSG00000120913","PDLIM2","ENST00000339162"
"724",203523,"ENSG00000173275","ZNF449","ENST00000339249"
"725",122809,"ENSG00000180008","SOCS4","ENST00000339298"
"726",83756,"ENSG00000169962","TAS1R3","ENST00000339381"
"727",400673,"ENSG00000187650","VMAC","ENST00000339485"
"728",219771,"ENSG00000108100","CCNY","ENST00000339497"
"729",57515,"ENSG00000111897","SERINC1","ENST00000339697"
"730",8970,"ENSG00000124635","H2BC11","ENST00000339812"
"731",342897,"ENSG00000188505","NCCRP1","ENST00000339852"
"732",340719,"ENSG00000188613","NANOS1","ENST00000340087"
"733",90139,"ENSG00000157570","TSPAN18","ENST00000340160"
"734",7620,"ENSG00000198429","ZNF69","ENST00000340180"
"735",105369154,"ENSG00000270580","","ENST00000340301"
"736",440093,"ENSG00000188375","H3-5","ENST00000340398"
"737",23708,"ENSG00000189369","GSPT2","ENST00000340438"
"738",80345,"ENSG00000196812","ZSCAN16","ENST00000340487"
"739",3344,"ENSG00000170802","FOXN2","ENST00000340553"
"740",9536,"ENSG00000148344","PTGES","ENST00000340607"
"741",256643,"ENSG00000173681","BCLAF3","ENST00000340625"
"742",344838,"ENSG00000188582","PAQR9","ENST00000340634"
"743",79974,"ENSG00000106034","CPED1","ENST00000340646"
"744",378884,"ENSG00000187566","NHLRC1","ENST00000340650"
"745",375567,"ENSG00000188730","VWC2","ENST00000340652"
"746",158158,"ENSG00000165105","RASEF","ENST00000340717"
"747",3005,"ENSG00000189060","H1-0","ENST00000340857"
"748",85313,"ENSG00000131013","PPIL4","ENST00000340881"
"749",123228,"ENSG00000166192","SENP8","ENST00000340912"
"750",1364,"ENSG00000189143","CLDN4","ENST00000340958"
"751",340485,"ENSG00000177076","ACER2","ENST00000340967"
"752",984,"ENSG00000248333","CDK11B","ENST00000341028"
"753",9001,"ENSG00000173805","HAP1","ENST00000341193"
"754",84247,"ENSG00000188636","RTL6","ENST00000341255"
"755",54344,"ENSG00000179085","DPM3","ENST00000341298"
"756",79035,"ENSG00000139579","NABP2","ENST00000341463"
"757",388228,"ENSG00000188322","SBK1","ENST00000341901"
"758",56123,"ENSG00000187372","PCDHB13","ENST00000341948"
"759",7621,"ENSG00000187792","ZNF70","ENST00000341976"
"760",2013,"ENSG00000213853","EMP2","ENST00000342147"
"761",80320,"ENSG00000189120","SP6","ENST00000342234"
"762",57158,"ENSG00000149596","JPH2","ENST00000342272"
"763",643853,"ENSG00000188167","TMPPE","ENST00000342462"
"764",50512,"ENSG00000114631","PODXL2","ENST00000342480"
"765",7633,"ENSG00000196152","ZNF79","ENST00000342483"
"766",100128927,"ENSG00000179627","ZBTB42","ENST00000342537"
"767",55680,"ENSG00000204130","RUFY2","ENST00000342616"
"768",28996,"ENSG00000064393","HIPK2","ENST00000342645"
"769",6666,"ENSG00000177732","SOX12","ENST00000342665"
"770",83636,"ENSG00000131943","C19orf12","ENST00000342680"
"771",94241,"ENSG00000164938","TP53INP1","ENST00000342697"
"772",23136,"ENSG00000082397","EPB41L3","ENST00000342933"
"773",55061,"ENSG00000143502","SUSD4","ENST00000342943"
"774",28986,"ENSG00000187601","MAGEH1","ENST00000342972"
"775",112574,"ENSG00000178996","SNX18","ENST00000343017"
"776",25920,"ENSG00000188986","NELFB","ENST00000343053"
"777",1462,"ENSG00000038427","VCAN","ENST00000343200"
"778",9320,"ENSG00000153827","TRIP12","ENST00000343290"
"779",1869,"ENSG00000101412","E2F1","ENST00000343380"
"780",339977,"ENSG00000188993","LRRC66","ENST00000343457"
"781",94107,"ENSG00000187713","TMEM203","ENST00000343666"
"782",3006,"ENSG00000187837","H1-2","ENST00000343677"
"783",9628,"ENSG00000182732","RGS6","ENST00000343854"
"784",101059938,"ENSG00000214967","NPIPA7","ENST00000344087"
"785",7561,"ENSG00000105708","ZNF14","ENST00000344099"
"786",2054,"ENSG00000111450","STX2","ENST00000344271"
"787",643338,"ENSG00000188277","C15orf62","ENST00000344320"
"788",8326,"ENSG00000188763","FZD9","ENST00000344575"
"789",127262,"ENSG00000158109","TPRG1L","ENST00000344579"
"790",3638,"ENSG00000186480","INSIG1","ENST00000344756"
"791",8452,"ENSG00000036257","CUL3","ENST00000344951"
"792",6248,"ENSG00000215695","RSC1A1","ENST00000345034"
"793",389421,"ENSG00000187772","LIN28B","ENST00000345080"
"794",394,"ENSG00000100852","ARHGAP5","ENST00000345122"
"795",646,"ENSG00000169594","BNC1","ENST00000345382"
"796",26578,"ENSG00000134996","OSTF1","ENST00000346234"
"797",7173,"ENSG00000115705","TPO","ENST00000346956"
"798",59285,"ENSG00000130433","CACNG6","ENST00000346968"
"799",2977,"ENSG00000152402","GUCY1A2","ENST00000347596"
"800",9604,"ENSG00000013561","RNF14","ENST00000347642"
