"","ENTREZID","SYMBOL","NR_PROB","ESR_PROB","EAR_PROB","LR_PROB","DNR.3H.P.PRIOR","DOX.3H.P.PRIOR","EPI.3H.P.PRIOR","MTX.3H.P.PRIOR","TRZ.3H.P.PRIOR","DNR.24H.P.PRIOR","DOX.24H.P.PRIOR","EPI.24H.P.PRIOR","MTX.24H.P.PRIOR","TRZ.24H.P.PRIOR","MOTIF"
"8407",9818,"NUP58",0.997352272427851,8.28236271066566e-07,0.000201578068596816,0.00244532126728146,0.000254702203278962,0.000243453887916474,0.000262648012933417,0.000235082291321208,0.00116554899201333,0.00254912137528716,0.00246870842524082,0.00246420075038433,0.00161105891829996,0.00167151333510335,"NR"
"8408",6144,"RPL21",0.994480852957597,1.59314145317004e-06,0.000178155339702231,0.00533939856124795,0.000232644538484212,0.000221262331170992,0.000233777792891642,0.000215925782101924,0.00118318628959145,0.00561362859777562,0.00535644808952586,0.00533631644049514,0.0017391618341791,0.00118059008673498,"NR"
"8409",2971,"GTF3A",0.994984797923454,3.99306571103932e-06,0.000503740521141655,0.00450746848969375,0.00057291735906357,0.000547318188510698,0.000560250023922849,0.00056108192911462,0.00117483731622748,0.0045568411522056,0.00453996728284631,0.00458882779701788,0.00143397709294739,0.00121208587296812,"NR"
"8410",219402,"MTIF3",0.998410930726683,9.57183310773401e-07,0.00109826812110713,0.00048984396889967,0.00118807798024524,0.00100692067659537,0.00120090841889885,0.0011170238877861,0.00120595098260112,0.000516978867419348,0.000510136529400874,0.00051942554977395,0.00194414616160918,0.00119431550221605,"NR"
"8411",222484,"LNX2",0.992511521650764,8.33071181304406e-06,0.00679555441650649,0.000684593220917003,0.00695399376525742,0.00591083984135175,0.00701736112527298,0.00661338018443898,0.00131591166640119,0.000725412173831219,0.000717032532237817,0.000723681546151354,0.00330733763968041,0.00133628753510866,"NR"
"8412",51082,"POLR1D",0.893441316528811,3.27508918466595e-05,0.000168921314217442,0.106357011265125,0.000255888210760571,0.000261502278291992,0.000252929008772231,0.000243176928645064,0.00120393832356524,0.10668972631008,0.106414043651971,0.106365749615608,0.00625737338786101,0.00124902015028727,"NR"
"8413",432369,"ATP5F1EP2",0.995611996411668,1.18105136210787e-06,0.000176189025536426,0.00421063351143352,0.000230472106000863,0.000219665735422127,0.000229756272065624,0.000214008419993094,0.00117723270220548,0.00422626727604147,0.00428833237965129,0.00425940817182937,0.00608695429207646,0.00118602229189851,"NR"
"8414",255967,"PAN3",0.999236511802272,2.41119398671424e-07,0.00030378540872818,0.000459461669601437,0.000353272571363815,0.000318915998325586,0.000387787917411039,0.000341483498558138,0.00118472370641073,0.000485484442395179,0.000478555856460947,0.000487128104685278,0.00160442391496453,0.00119698741208499,"NR"
"8415",2321,"FLT1",0.999124082424465,3.30891347050608e-07,0.000491557969544494,0.000384028714643155,0.000570367956507797,0.000467302892251281,0.000556260295049454,0.000544919108894265,0.00116949969065745,0.000410872668367711,0.000403527539183827,0.000406667736645582,0.00150810142094525,0.00118299357443747,"NR"
"8416",51371,"POMP",0.997998389762845,4.32900561649028e-07,0.000164540160728466,0.00183663717586445,0.000215589902568307,0.000206718019420574,0.000217183920066541,0.000200643178744239,0.00115134664928928,0.00186525323109824,0.00188210056822312,0.00185133829910982,0.0200907957488306,0.00121388081646515,"NR"
"8417",10208,"USPL1",0.716057162758528,0.0256509786165451,0.207509674860759,0.0507821837641679,0.234260351032476,0.205965233283486,0.233498699270981,0.225894125377669,0.00848994710048626,0.0771441013909923,0.0769887702648086,0.0763334206921523,0.0060799586254932,0.00645957669701534,"NR"
"8418",10443,"N4BP2L2",0.976474688873605,0.000235244656823337,0.0136260570640949,0.00966400940547689,0.0140976741759159,0.0119783279052282,0.0141782023099258,0.013269401640879,0.00147768828560109,0.00995339592393192,0.00992342654790736,0.0100823282116711,0.00167749508240828,0.00143180188561288,"NR"
"8419",9201,"DCLK1",0.719128132643684,6.58388361582536e-05,0.00014613908162103,0.280659889438537,0.00027715656909845,0.000260856890922811,0.000268851367988677,0.000257119556101046,0.00127294544945694,0.28105404772243,0.280699167370839,0.280171347977482,0.23223653276283,0.00138758309779556,"NR"
"8420",23111,"SPART",0.998840204150266,5.0017970625872e-07,0.000373736049781879,0.000785559620245649,0.000447807453273192,0.000380239433197173,0.00045450891931072,0.000391985576820008,0.00117089688431564,0.000817876237611437,0.000804148865770609,0.0008238808199729,0.00157582480250273,0.00127023328332984,"NR"
"8421",4093,"SMAD9",0.993046792588154,4.44377392593308e-06,0.000398700879483145,0.00655006275843699,0.00046860198883292,0.00040815233968634,0.000464497692290616,0.000457450031073134,0.00115822118355573,0.00675573553647718,0.00657614143542583,0.00656191025995129,0.00156380405596544,0.00123878526082157,"NR"
"8422",29880,"ALG5",0.997549101438626,1.76827989040583e-06,0.000554577197321578,0.00189455308416202,0.000614134580118377,0.000536305837762629,0.000623736636844356,0.000635026778146898,0.00119605048949666,0.00197004328987805,0.00191221424422998,0.00192800151742504,0.00413077826846056,0.00122134575203984,"NR"
"8423",55578,"SUPT20H",0.520250459469856,0.0038733332823952,0.473604282911022,0.00227192433672683,0.477680047301496,0.443450303393432,0.477550502000301,0.469721120149956,0.0131875969654693,0.00641312456372836,0.00646306489807832,0.00675184671683881,0.00417218639476363,0.0100632502734384,"NR"
"8424",122011,"CSNK1A1L",0.992153866412351,4.08905868069768e-06,0.00031214877898672,0.00752989574998151,0.000387443845682736,0.000386494231709874,0.000363963913480416,0.000340421115429901,0.00139556616807524,0.00758788855972957,0.00766707969888723,0.00753017494011024,0.00153774055593752,0.00135987422386164,"NR"
"8425",10631,"POSTN",0.99935311548181,1.30427500458219e-07,0.000153577621981529,0.000493176468708525,0.000203933662240115,0.000199267545320958,0.000204123877774667,0.000190408425550969,0.00114718996027688,0.000519550827854649,0.000518480094306007,0.000514611372923471,0.0012163332540688,0.00119048873119709,"NR"
"8426",7223,"TRPC4",0.999113499184652,3.07684404657432e-07,0.000307396144198208,0.000578796986744819,0.000378244773921161,0.000319884010440365,0.000364155993108512,0.000351498450232389,0.00115204492095229,0.000619721262540727,0.000597614472720858,0.000600465704772475,0.00123900740493444,0.00117978556465716,"NR"
"8427",341640,"FREM2",0.993353193210794,1.61469143270623e-06,0.000251929729585903,0.00639326236818745,0.000305652092699922,0.000280830722919853,0.000311086122213966,0.000284759404725473,0.00121378645163619,0.00641583199451414,0.00640661033985903,0.00641152751593424,0.133688218375454,0.00118419973867721,"NR"
"8428",80209,"PROSER1",0.998704339788169,3.2819029642513e-07,0.000174712002700964,0.00112062001883417,0.000225941284887307,0.000214789345563107,0.000230898279522398,0.00021130430441622,0.00126205474905533,0.00117794149458823,0.001146310223291,0.0011383184606093,0.00207654700374887,0.00123993997122073,"NR"
"8429",10240,"MRPS31",0.870471421246162,4.40865849353764e-05,0.000185656874162784,0.12929883529474,0.000286225352066417,0.000272718350653306,0.00029670426409299,0.000265541416438894,0.0012222680186593,0.129640688648476,0.129350168973407,0.129336648370789,0.00752767594304748,0.00129655771796647,"NR"
"8430",1997,"ELF1",0.995080821058926,4.78351318992949e-06,0.000684635903160083,0.00422975952472366,0.000827163397136209,0.000631205605903195,0.000762165352999318,0.000687723759209427,0.00127574718903725,0.0042962614978542,0.00428094744023812,0.00426407788943898,0.00227211376179876,0.00119478363711091,"NR"
"8431",89890,"KBTBD6",0.951215861619103,0.000135811766884857,0.0471024966011693,0.001545830012843,0.0474242097683998,0.0398544779231303,0.0482588222654665,0.0450727685333916,0.00233441451609259,0.00172576125144435,0.00171732896866619,0.0018099414594846,0.00146805665386903,0.00205862975917281,"NR"
"8432",9617,"MTRF1",0.986327036281153,5.18129889233992e-06,0.000227961900626752,0.0134398205193278,0.000289237264751549,0.000283270531733814,0.000282420628754575,0.000275663482633121,0.00118679822008377,0.0134650509947162,0.0134689134570425,0.0136694760402849,0.00240976823171714,0.0014595551481196,"NR"
"8433",160851,"DGKH",0.651928128678222,0.0466938589141888,0.208395435748411,0.0929825766591781,0.254919849471293,0.218872198904566,0.255864139417487,0.252837453802179,0.00740176531356009,0.141381429959429,0.139872241225863,0.139257478195482,0.0475802599075801,0.00589318023576621,"NR"
"8434",94240,"EPSTI1",0.970579597446124,7.68503298547962e-06,0.000157503860383871,0.0292552136605071,0.000216752353876228,0.0002083967581852,0.000216043678926439,0.000205825584674807,0.00116250549893235,0.0294298365972622,0.029364306035662,0.0292251627618834,0.0027246380056857,0.00122147633321281,"NR"
"8435",29103,"DNAJC15",0.998840653511204,2.97424382653682e-07,0.000178870854784213,0.000980178209628773,0.000232378197889226,0.000217136187435265,0.000232646920431351,0.000217527069169873,0.00114930180492861,0.00103355179991256,0.0010049068763654,0.000998873686966255,0.00131292820807443,0.00121129707680419,"NR"
"8436",8848,"TSC22D1",0.937410802353052,4.17057189024664e-05,0.000372680670754526,0.0621748112572913,0.000474995651592446,0.000468731727386296,0.00048077713575596,0.000447427183835963,0.00130144117997546,0.0623595913490189,0.0624672259864169,0.0620680165546284,0.00479483149804782,0.00125202378777407,"NR"
"8437",26747,"NUFIP1",0.934296616349375,0.000470116153324498,0.0611604219106409,0.00407284558665951,0.0624644269597746,0.0556764233996657,0.0619572834128023,0.0574292828410389,0.00352321607100308,0.00465887788750437,0.00465119925315545,0.00458695107429521,0.00383668614291178,0.00229737414763932,"NR"
"8438",55425,"GPALPP1",0.998563925772257,8.50895187568833e-07,0.000583457862610267,0.000851765469945549,0.000675613830318057,0.000549564602284545,0.000671672204644322,0.000597726339031993,0.00123809369447358,0.000882491321602857,0.000871762657832724,0.000894150537465457,0.00153335260278289,0.0011966201682888,"NR"
"8439",2963,"GTF2F2",0.992896245753839,2.55144612633847e-06,0.000218586715960642,0.00688261608407406,0.000277136631925828,0.000271761566840012,0.000274114120505892,0.000256199086704068,0.00127993645393721,0.0069639528636402,0.00699651031584135,0.00687048920081696,0.00195968391789555,0.00118622428705775,"NR"
"8440",7178,"TPT1",0.987231506470765,5.36971786784494e-06,0.000260086720477281,0.0125030370908902,0.000337386506497928,0.00029186799997317,0.000320199491803402,0.000299183883419522,0.00115697282274118,0.0125709260249045,0.0126216231533124,0.0125180264021492,0.00267005687983579,0.00120844683245562,"NR"
"8441",100190939,"TPT1-AS1",0.998814941302019,5.72416411960426e-07,0.000783208463398695,0.000401277818170657,0.000889360059150327,0.00079484727971963,0.000844875624558356,0.000790673722467592,0.00120377827696933,0.000428125696404531,0.000422449259457887,0.000423678195254865,0.00177133089849573,0.00118855299309662,"NR"
"8442",253512,"SLC25A30",0.981450628295616,3.73478659126861e-05,0.00124793177341606,0.0172640920650558,0.00132082215735921,0.00111694756422204,0.00133931597722795,0.0015945361125817,0.00119913907839366,0.017491150348047,0.0174118202337114,0.0172348181539946,0.00281725208078143,0.00151103806818424,"NR"
"8443",23091,"ZC3H13",0.998791777797063,6.46450689576606e-07,0.000657746150060486,0.000549829602186589,0.000709345316330749,0.000696126551981021,0.000784869063064,0.000647313630209112,0.00125265068144274,0.000580893411356682,0.000573414345439661,0.000572423182147618,0.00217608979769533,0.00121652544276644,"NR"
"8444",8803,"SUCLA2",0.99932492303788,1.69443996121197e-07,0.000211330409916438,0.000463577108207103,0.000278133652366841,0.000247221985909324,0.000260761336105088,0.000246038348367928,0.00117273357841968,0.000490150760176902,0.000486949597633441,0.000485575527352498,0.00127564232402025,0.00118467121011197,"NR"
