"","x"
"51079","XM_017026987.2"
"51080","NM_001384611.1"
"51081","NM_001384614.1"
"51082","NM_001384628.1"
"51083","XM_047439653.1"
"51084","NM_001384613.1"
"51085","NM_001384612.1"
"51086","NM_001384615.1"
"51087","NM_001384617.1"
"51088","NM_001384618.1"
"51089","NM_001384619.1"
"51090","NM_001384620.1"
"51091","NM_001384621.1"
"51092","NM_001384622.1"
"51093","NM_001384623.1"
"51094","NM_001384624.1"
"51095","NM_001384625.1"
"51096","NM_001384626.1"
"51097","NM_001384627.1"
"51098","NM_001384629.1"
"51099","NM_001384630.1"
"51100","NM_001384631.1"
"51101","NM_139159.5"
"51102","NR_158699.2"
"51103","NR_169283.1"
"51104","NR_169284.1"
"51105","NR_169285.1"
"51106","NR_169286.1"
"51107","NR_169287.1"
"51108","NR_169289.1"
"51109","NR_169290.1"
"51110","NR_169291.1"
"51111","XM_011528405.2"
"51112","XM_047439652.1"
"51113","NM_001365987.2"
"51114","NM_001384616.1"
"51115","NM_001384632.1"
"51116","NM_001384633.1"
"51117","NM_001384634.1"
"51118","NM_001384635.1"
"51119","NM_001384636.1"
"51120","NM_001384637.1"
"51121","NM_001384638.1"
"51122","NR_169288.1"
"51123","NR_169292.1"
"51124","XM_047439654.1"
"51125","NM_018708.3"
"51126","NM_001385678.1"
"51127","NM_001385679.1"
"51128","NM_001385680.1"
"51129","NM_182919.4"
"51130","NM_001164189.2"
"51131","NM_001164194.2"
"51132","NM_005817.5"
"51133","NM_001290050.2"
"51134","NM_001048201.3"
"51135","XM_011527942.2"
"51136","NM_001290051.2"
"51137","XM_047438707.1"
"51138","NM_001290052.2"
"51139","NM_013282.5"
"51140","XM_047438708.1"
"51141","XM_047438709.1"
"51142","XR_007066691.1"
"51143","XM_011527822.3"
"51144","XM_011527819.3"
"51145","XM_011527820.3"
"51146","XM_011527821.3"
"51147","XM_017026505.3"
"51148","NM_001370093.1"
"51149","NM_001370094.1"
"51150","XM_017026504.3"
"51151","NM_015015.3"
"51152","XM_005259521.5"
"51153","XM_011527814.3"
"51154","NM_001411148.1"
"51155","XM_047438470.1"
"51156","XM_017026503.2"
"51157","XM_047438472.1"
"51158","XM_011527817.3"
"51159","XM_011528158.3"
"51160","XM_047439167.1"
"51161","XM_017027073.2"
"51162","XM_017027067.2"
"51163","XM_047439156.1"
"51164","XM_005259600.3"
"51165","XM_005259607.3"
"51166","XM_005259610.2"
"51167","XM_017027065.2"
"51168","XM_017027068.2"
"51169","XM_017027069.2"
"51170","XM_017027070.2"
"51171","XM_017027071.2"
"51172","XM_017027072.2"
"51173","XM_017027074.2"
"51174","XM_017027075.2"
"51175","XM_047439157.1"
"51176","XM_047439158.1"
"51177","XM_047439159.1"
"51178","XM_047439160.1"
"51179","XM_047439163.1"
"51180","XM_047439165.1"
"51181","NM_001394011.1"
"51182","NM_001394012.1"
"51183","NM_001394013.1"
"51184","NM_002850.4"
"51185","NM_130853.3"
"51186","NM_130854.3"
"51187","NM_130855.3"
"51188","XM_017027066.2"
"51189","XM_047439155.1"
"51190","XM_047439161.1"
"51191","XM_047439162.1"
"51192","XM_047439164.1"
"51193","XM_047439166.1"
"51194","NM_001396408.1"
"51195","NM_001396409.1"
"51196","NM_014649.3"
"51197","XM_011528449.4"
"51198","NM_001201338.2"
"51199","NM_001201339.2"
"51200","NM_001201340.2"
"51201","NM_001320571.2"
"51202","NM_001320572.2"
"51203","NM_002967.4"
"51204","XM_017027114.2"
"51205","NM_001365761.2"
"51206","NM_001308240.2"
"51207","NM_205767.3"
"51208","XM_011527675.3"
"51209","NM_001267868.2"
"51210","NM_001267869.2"
"51211","NM_001267870.2"
"51212","NM_001267871.2"
"51213","NM_198533.3"
"51214","NM_198704.3"
"51215","NM_198705.3"
"51216","NM_198706.3"
"51217","NM_198707.3"
"51218","NM_198708.3"
"51219","NM_015414.4"
"51220","NM_033643.3"
"51221","NM_001276479.2"
"51222","NM_004793.4"
"51223","NR_076392.2"
"51224","NM_001276480.1"
"51225","XM_011528441.4"
"51226","XM_047439719.1"
"51227","NM_001134316.2"
"51228","NM_001161619.2"
"51229","NM_020175.3"
"51230","XM_017027020.2"
"51231","XM_047439111.1"
"51232","XR_244033.2"
"51233","NM_004558.5"
"51234","XM_047438890.1"
"51235","NM_001193375.3"
"51236","NM_175614.5"
"51237","NR_034166.3"
"51238","NM_001017921.4"
"51239","NM_004058.5"
"51240","NM_080590.4"
"51241","NM_001300865.2"
"51242","NM_003624.3"
"51243","NM_007320.3"
"51244","NM_007322.3"
"51245","XM_011528393.2"
"51246","XM_011528394.2"
"51247","XM_047439569.1"
"51248","XM_047439570.1"
"51249","XM_047439571.1"
"51250","XM_047439572.1"
"51251","XM_047439573.1"
"51252","XM_047439574.1"
"51253","XM_047439575.1"
"51254","XM_047439576.1"
"51255","XM_047439577.1"
"51256","NM_000635.4"
"51257","NM_134433.3"
"51258","XM_017027107.2"
"51259","XM_047439196.1"
"51260","XM_047439197.1"
"51261","XM_047439198.1"
"51262","XM_047439199.1"
"51263","XM_017026819.3"
"51264","XM_011528022.2"
"51265","XM_011528021.1"
"51266","XM_011528023.1"
"51267","NM_005934.4"
"51268","XM_047438846.1"
"51269","NM_006012.4"
"51270","XM_047439486.1"
"51271","NM_032306.4"
"51272","XM_005259658.5"
"51273","NM_002096.3"
"51274","XM_047438710.1"
"51275","NM_001366299.1"
"51276","NM_001366300.1"
"51277","NM_003685.3"
"51278","XM_011528274.3"
"51279","XM_011528275.3"
"51280","XM_011528276.3"
"51281","XM_011528277.3"
"51282","XM_011528278.3"
"51283","XM_011528279.3"
"51284","XM_011528280.3"
"51285","XM_011528282.3"
"51286","XM_011528283.3"
"51287","XM_011528284.3"
"51288","XM_017027285.3"
"51289","XM_017027286.3"
"51290","XM_017027287.3"
"51291","XM_017027288.3"
"51292","XM_017027292.3"
"51293","XM_047439404.1"
"51294","XM_047439405.1"
"51295","XM_047439406.1"
"51296","XM_047439407.1"
"51297","XM_047439408.1"
"51298","XM_047439409.1"
"51299","XM_047439410.1"
"51300","XM_047439411.1"
"51301","XM_047439412.1"
"51302","XM_047439413.1"
"51303","XM_047439403.1"
"51304","NM_024103.3"
"51305","XM_011528285.3"
"51306","XM_017027289.3"
"51307","XM_017027290.3"
"51308","XM_017027291.3"
"51309","NM_174882.3"
"51310","NM_139161.5"
"51311","NM_174881.4"
"51312","NM_001289130.2"
"51313","NM_001289131.2"
"51314","NM_006087.4"
"51315","NM_001289123.2"
"51316","NM_001289127.2"
"51317","NM_001289129.2"
"51318","NM_003811.4"
"51319","NM_000064.4"
"51320","NM_001394714.1"
"51321","NM_001394715.1"
"51322","NM_001394716.1"
"51323","NM_001394724.1"
"51324","NM_001394725.1"
"51325","NM_001394726.1"
"51326","NM_001394727.1"
"51327","NM_001394728.1"
"51328","NM_020171.2"
"51329","XM_047439110.1"
"51330","NM_001080452.2"
"51331","NM_001394717.1"
"51332","NM_001394718.1"
"51333","NM_001394719.1"
"51334","NM_001394720.1"
"51335","NM_001394721.1"
"51336","NM_001394722.1"
"51337","NM_001394723.1"
"51338","XM_005259683.3"
"51339","NM_001288963.3"
"51340","XM_006722940.2"
"51341","NM_001288962.2"
"51342","NM_004240.4"
"51343","NR_110231.2"
"51344","NM_001044387.2"
"51345","NM_001044388.2"
"51346","NM_024341.3"
"51347","XM_047439432.1"
"51348","NM_000208.4"
"51349","NM_001079817.3"
"51350","XM_011527988.3"
"51351","XM_011527989.4"
"51352","NM_001367823.1"
"51353","XM_006722706.4"
"51354","XM_011527841.3"
"51355","XM_005272464.5"
"51356","XM_011527837.3"
"51357","XR_007066705.1"
"51358","XM_011527836.3"
"51359","XM_011527839.3"
"51360","NM_001367824.1"
"51361","NM_015318.4"
"51362","XM_047438527.1"
"51363","XR_007066706.1"
"51364","XM_047438526.1"
"51365","XM_047438528.1"
"51366","NM_001130955.2"
"51367","NM_001270539.2"
"51368","NM_080662.4"
"51369","XM_005272506.3"
"51370","XM_011528432.2"
"51371","NM_001300881.2"
"51372","XM_011528431.3"
"51373","XM_011528429.3"
"51374","XM_011528428.1"
"51375","XM_011528426.3"
"51376","XM_011528427.3"
"51377","XM_047438181.1"
"51378","XM_005272460.4"
"51379","NM_018083.5"
"51380","NM_020533.3"
"51381","XM_011527695.1"
"51382","NM_006702.5"
"51383","NM_001166112.2"
"51384","NM_001166111.2"
"51385","NM_001166113.1"
"51386","NM_001166114.2"
"51387","NM_001080429.3"
"51388","NM_020902.2"
"51389","NM_020196.3"
"51390","NM_001171155.2"
"51391","NR_033242.2"
"51392","NM_001414484.1"
"51393","NM_001127396.3"
"51394","NM_001272034.2"
"51395","NM_006949.4"
"51396","NR_073560.2"
"51397","NM_001042461.3"
"51398","NM_001042462.2"
"51399","NM_174894.3"
"51400","NM_001159944.3"
"51401","NM_145245.5"
"51402","NM_001190467.2"
"51403","NR_104345.2"
"51404","NM_001268284.3"
"51405","NM_001268285.3"
"51406","NM_025061.6"
"51407","XM_047439461.1"
"51408","NM_001297555.2"
"51409","NM_001297556.2"
"51410","NM_145185.4"
"51411","XM_006722800.3"
"51412","NM_001195259.2"
"51413","NM_001419781.1"
"51414","XM_011527610.3"
"51415","XM_011527613.3"
"51416","NM_003083.4"
"51417","NR_030717.2"
"51418","NM_206833.4"
"51419","NM_006351.4"
"51420","XM_047438383.1"
"51421","XM_047438384.1"
"51422","NM_001419.3"
"51423","NM_024552.3"
"51424","XM_011528290.3"
"51425","XM_017027304.2"
"51426","XM_017027305.2"
"51427","XM_047439433.1"
"51428","XM_047439435.1"
"51429","XM_011528291.3"
"51430","XM_047439434.1"
"51431","XM_047439436.1"
"51432","XM_047439437.1"
"51433","XM_047439438.1"
"51434","XM_047439439.1"
"51435","NM_001165895.2"
"51436","NM_016579.4"
"51437","NR_135539.2"
"51438","NM_005001.5"
"51439","XM_047439201.1"
"51440","NM_001031.5"
"51441","XM_017026563.3"
"51442","XM_011527884.2"
"51443","NM_198471.3"
"51444","XM_006722718.5"
"51445","XR_007066726.1"
"51446","NM_001039667.3"
"51447","NM_139314.3"
"51448","NR_104213.2"
"51449","XM_005272484.4"
"51450","XM_005272485.4"
"51451","NR_038237.1"
"51452","NM_004218.4"
"51453","NM_001005415.2"
"51454","NM_001005416.2"
"51455","NM_001369776.1"
"51456","NM_001369777.1"
"51457","NM_001369778.1"
"51458","NM_016496.5"
"51459","NR_163145.1"
"51460","NM_001369779.1"
"51461","NM_001297418.2"
"51462","NM_005968.5"
"51463","NM_031203.4"
"51464","XM_005272478.4"
"51465","XM_005272479.3"
"51466","XM_005272480.3"
"51467","XM_017026823.2"
"51468","XM_017026824.2"
"51469","XM_017026825.2"
"51470","XM_047438860.1"
"51471","XM_017026831.2"
"51472","XM_017026832.2"
"51473","XM_047438861.1"
"51474","NM_001146175.2"
"51475","NM_032370.3"
"51476","NM_001282352.2"
"51477","XM_047439482.1"
"51478","XM_047439483.1"
"51479","NM_030957.4"
"51480","XM_017027338.3"
"51481","XM_047439480.1"
"51482","XM_047439481.1"
"51483","XR_001753770.2"
"51484","XM_047439484.1"
"51485","NM_001304350.2"
"51486","NM_144693.3"
"51487","XM_024451386.2"
"51488","XM_024451387.2"
"51489","XM_024451388.2"
"51490","XM_024451389.2"
"51491","XM_024451390.2"
"51492","XM_024451391.2"
"51493","XM_024451394.2"
"51494","XM_024451395.2"
"51495","XM_047438268.1"
"51496","XM_047438269.1"
"51497","XM_047438270.1"
"51498","XM_024451393.2"
"51499","NM_001190791.2"
"51500","NM_020933.5"
"51501","NR_102435.2"
"51502","XR_007066921.1"
"51503","XR_430146.5"
"51504","XM_047439139.1"
"51505","NM_198535.3"
"51506","NM_001202406.1"
"51507","NM_001202408.1"
"51508","NM_001202409.2"
"51509","NM_001202410.2"
"51510","NM_001202411.2"
"51511","NM_001202412.2"
"51512","NM_001202407.3"
"51513","NM_032497.3"
"51514","NM_001271314.2"
"51515","NM_001370374.1"
"51516","NM_001370375.1"
"51517","NM_001370376.1"
"51518","NM_001370377.1"
"51519","NM_001370378.1"
"51520","NM_001370379.1"
"51521","NM_001370380.1"
"51522","NM_001370381.1"
"51523","NM_001370382.1"
"51524","NM_001370383.1"
"51525","NM_001370384.1"
"51526","NM_001370385.1"
"51527","NM_001370386.1"
"51528","NM_001370387.1"
"51529","NM_001370388.1"
"51530","NM_001370389.1"
"51531","NM_001370390.1"
"51532","NM_001370391.1"
"51533","NM_001370392.1"
"51534","NM_001370393.1"
"51535","NM_001370394.1"
"51536","NM_001370395.1"
"51537","NM_001370396.1"
"51538","NM_001370397.1"
"51539","NM_001370398.1"
"51540","NM_001370399.1"
"51541","NM_001370400.1"
"51542","NM_006631.4"
"51543","XM_006722620.2"
"51544","XM_006722623.4"
"51545","XM_011527644.1"
"51546","XM_011527650.1"
"51547","XM_017026173.2"
"51548","XM_047438064.1"
"51549","XM_047438065.1"
"51550","XM_047438066.1"
"51551","XM_047438067.1"
"51552","XM_047438068.1"
"51553","XM_047438069.1"
"51554","XM_047438070.1"
"51555","XM_047438071.1"
"51556","XM_047438072.1"
"51557","XM_047438073.1"
"51558","XM_047438074.1"
"51559","NM_001300883.3"
"51560","NM_001318055.2"
"51561","NM_001318056.2"
"51562","NM_024106.3"
"51563","NR_134920.1"
"51564","NR_134921.1"
"51565","NM_001008727.5"
"51566","NM_001308269.3"
"51567","XM_017027239.2"
"51568","XM_047439711.1"
"51569","XM_017027479.3"
"51570","XM_047439712.1"
"51571","XM_024451781.2"
"51572","XM_047439710.1"
"51573","NM_001330365.2"
"51574","NM_152289.3"
"51575","XM_005260150.3"
"51576","XM_006722938.4"
"51577","XM_011528434.3"
"51578","XM_047439708.1"
"51579","XM_047439709.1"
"51580","NM_001130031.2"
"51581","NM_001130032.2"
"51582","NM_017656.4"
"51583","XM_047438994.1"
"51584","NM_001300885.2"
"51585","XM_017026898.3"
"51586","XM_047438995.1"
"51587","XM_047438996.1"
"51588","NM_001395832.1"
"51589","NM_001395834.1"
"51590","NM_001395835.1"
"51591","NM_001395837.1"
"51592","NM_001395842.1"
"51593","NM_001395843.1"
"51594","NR_172871.1"
"51595","NR_172872.1"
"51596","NR_172873.1"
"51597","NM_001353800.3"
"51598","NM_001395830.1"
"51599","NM_001395831.1"
"51600","NM_001395833.1"
"51601","NM_001395836.1"
"51602","NM_001395838.1"
"51603","NM_001395839.1"
"51604","NM_001395840.1"
"51605","NM_001395841.1"
"51606","NR_172869.1"
"51607","NR_172870.1"
"51608","NM_001077624.3"
"51609","NM_001353798.2"
"51610","NM_001353799.2"
"51611","XM_006722782.5"
"51612","NM_001316936.2"
"51613","NM_001316937.2"
"51614","NM_001316938.2"
"51615","NM_001316939.2"
"51616","NM_001316940.2"
"51617","NM_001316941.2"
"51618","NM_001316942.2"
"51619","NM_017703.3"
"51620","NM_001048241.3"
"51621","NM_024292.4"
"51622","NM_006221.4"
"51623","NR_038422.3"
"51624","NR_038830.2"
"51625","XM_011528068.3"
"51626","NM_001304348.2"
"51627","XM_047439713.1"
"51628","NM_001304347.2"
"51629","NM_058164.4"
"51630","XM_011528122.2"
"51631","XM_047439048.1"
"51632","NM_001308277.2"
"51633","NM_018381.4"
"51634","XM_047439046.1"
"51635","XM_047439047.1"
"51636","NM_001346139.1"
"51637","NM_001346141.1"
"51638","NM_020230.7"
"51639","NM_003755.5"
"51640","NM_001130823.3"
"51641","NM_001318730.2"
"51642","NM_001318731.2"
"51643","NM_001379.4"
"51644","NM_004230.4"
"51645","NM_146387.2"
"51646","NM_001411149.1"
"51647","NM_015956.3"
"51648","NM_146388.2"
"51649","NM_000201.3"
"51650","NM_001039132.3"
"51651","NM_001544.5"
"51652","NM_003259.4"
"51653","NR_176053.1"
"51654","NM_001103167.1"
"51655","NM_001409033.1"
"51656","NM_001397406.1"
"51657","XM_047438143.1"
"51658","NM_001366174.1"
"51659","NM_133452.3"
"51660","XM_047438141.1"
"51661","XM_047438142.1"
"51662","NM_001395376.1"
"51663","NM_001395374.1"
"51664","NM_001395375.1"
"51665","NM_001320605.2"
"51666","NM_001320606.2"
"51667","NM_001320608.2"
"51668","NM_002162.5"
"51669","XM_011528249.3"
"51670","XM_011528247.2"
"51671","XM_011528246.4"
"51672","NM_001385197.1"
"51673","NM_001385198.1"
"51674","NM_001385199.1"
"51675","NM_001385200.1"
"51676","NM_001385201.1"
"51677","NM_001385202.1"
"51678","NM_001385203.1"
"51679","NM_001385204.1"
"51680","NM_001385205.1"
"51681","NM_001385206.1"
"51682","NM_001385207.1"
"51683","NM_001406461.1"
"51684","NM_003331.5"
"51685","XM_047439304.1"
"51686","XM_047439305.1"
"51687","XM_047439306.1"
"51688","XM_047439307.1"
"51689","NM_007065.4"
"51690","NM_001243121.2"
"51691","XM_047438910.1"
"51692","NM_001111307.2"
"51693","XM_011528055.4"
"51694","XM_017026865.3"
"51695","NM_001111308.1"
"51696","XM_047438911.1"
"51697","XM_047438913.1"
"51698","NM_001111309.1"
"51699","XM_047438912.1"
"51700","XM_047438914.1"
"51701","NM_006202.3"
"51702","XM_047438915.1"
"51703","NM_012289.4"
"51704","NM_203500.2"
"51705","NM_001281504.2"
"51706","NM_032885.6"
"51707","NR_104024.2"
"51708","NR_104025.2"
"51709","XM_006722927.2"
"51710","XM_047439232.1"
"51711","NM_023008.5"
"51712","XM_011528190.3"
"51713","NM_001800.4"
"51714","NM_079421.3"
"51715","NM_001145056.2"
"51716","XM_047439113.1"
"51717","NM_001363611.2"
"51718","NM_020428.4"
"51719","XM_047439112.1"
"51720","NR_024333.1"
"51721","NM_001137673.2"
"51722","NM_001394818.1"
"51723","NM_001394819.1"
"51724","NM_001394821.1"
"51725","NM_001394824.1"
"51726","NM_001394827.1"
"51727","NM_004516.4"
"51728","NM_153464.3"
"51729","NM_001394808.1"
"51730","NM_001394811.1"
"51731","NM_001394813.1"
"51732","NM_001394814.1"
"51733","NM_001394815.1"
"51734","NM_001394817.1"
"51735","NM_012218.4"
"51736","NM_017620.3"
"51737","NM_001394820.1"
"51738","NM_001394822.1"
"51739","NM_001394823.1"
"51740","NM_001394826.1"
"51741","NM_001394809.1"
"51742","NM_001394810.1"
"51743","NM_001394812.1"
"51744","NM_001394816.1"
"51745","XM_047438778.1"
"51746","XM_047438779.1"
"51747","XM_047438780.1"
"51748","XM_047438781.1"
"51749","NM_031209.3"
"51750","NM_001005360.3"
"51751","NM_001005361.3"
"51752","NM_001005362.3"
"51753","NM_001190716.2"
"51754","NM_004945.4"
"51755","XM_006722631.4"
"51756","NR_104015.2"
"51757","NM_006858.4"
"51758","NM_001370088.1"
"51759","NM_199141.2"
"51760","NM_001370089.1"
"51761","XM_047438058.1"
"51762","XM_011527638.3"
"51763","NM_001321439.2"
"51764","NM_001321440.2"
"51765","NM_024029.5"
"51766","XM_011528270.3"
"51767","XM_011528271.3"
"51768","XM_024451699.2"
"51769","XM_024451700.2"
"51770","XM_047439386.1"
"51771","XM_047439387.1"
"51772","NM_138358.4"
"51773","NM_001128844.3"
"51774","NM_001128847.4"
"51775","NM_001128849.3"
"51776","NM_001374457.1"
"51777","NM_001387283.1"
"51778","NM_001411150.1"
"51779","NM_003072.5"
"51780","NR_164683.1"
"51781","XM_011528198.2"
"51782","XM_024451658.2"
"51783","XM_024451661.2"
"51784","XM_024451663.2"
"51785","XM_024451667.2"
"51786","XM_047439244.1"
"51787","XM_047439246.1"
"51788","XM_047439247.1"
"51789","XM_047439249.1"
"51790","XM_047439250.1"
"51791","XM_006722846.3"
"51792","XM_047439243.1"
"51793","XM_047439248.1"
"51794","XM_047439251.1"
"51795","NM_001128845.2"
"51796","NM_001128846.2"
"51797","NM_001128848.2"
"51798","XM_047438831.1"
"51799","NM_000527.5"
"51800","NM_001195798.2"
"51801","NM_001195799.2"
"51802","NM_001195800.2"
"51803","NM_001195803.2"
"51804","XM_011528010.3"
"51805","NM_001406861.1"
"51806","NM_001317031.2"
"51807","NM_001394314.1"
"51808","NM_001394315.1"
"51809","NM_001394316.1"
"51810","NM_001394317.1"
"51811","NM_001394318.1"
"51812","NM_182513.4"
"51813","NR_172094.1"
"51814","XM_005259753.4"
"51815","NM_001317032.2"
"51816","NM_001136191.3"
"51817","NM_001329451.2"
"51818","NM_001379548.1"
"51819","NM_001379549.1"
"51820","NM_001379550.1"
"51821","NM_001379551.1"
"51822","NM_001379555.1"
"51823","NM_001379556.1"
"51824","NM_001379557.1"
"51825","NM_001379558.1"
"51826","NM_001379559.1"
"51827","NM_001379560.1"
"51828","NM_001379561.1"
"51829","NM_015493.7"
"51830","XM_047438570.1"
"51831","XM_047438571.1"
"51832","XM_047438573.1"
"51833","XM_047438574.1"
"51834","XM_047438577.1"
"51835","NM_001379552.1"
"51836","NM_001379553.1"
"51837","NM_001379554.1"
"51838","NM_001379562.1"
"51839","NM_001379563.1"
"51840","XM_047438569.1"
"51841","XM_047438572.1"
"51842","XM_047438575.1"
"51843","XM_047438576.1"
"51844","XM_006722804.4"
"51845","NM_001367830.1"
"51846","NM_020812.4"
"51847","XM_005260000.3"
"51848","XM_011528150.2"
"51849","XM_011528151.2"
"51850","XM_011528152.2"
"51851","XM_047439124.1"
"51852","XM_047439125.1"
"51853","XM_047439126.1"
"51854","XM_047439127.1"
"51855","NM_004283.4"
"51856","NM_001145416.2"
"51857","NM_001321112.2"
"51858","NM_001321113.2"
"51859","NM_001321114.2"
"51860","NM_033408.4"
"51861","NM_198536.3"
"51862","XM_005259899.3"
"51863","XM_024451500.2"
"51864","XM_024451501.2"
"51865","NM_001080503.3"
"51866","XM_006722643.2"
"51867","XM_011527678.3"
"51868","XM_017026255.2"
"51869","XM_017026256.3"
"51870","XM_017026258.3"
"51871","XM_017026259.3"
"51872","XM_017026260.3"
"51873","XM_017026261.3"
"51874","XM_024451347.2"
"51875","XM_047438146.1"
"51876","XM_047438147.1"
"51877","XM_047438148.1"
"51878","XM_047438149.1"
"51879","XM_047438150.1"
"51880","NM_001170635.2"
"51881","NM_001393892.1"
"51882","NM_001393893.1"
"51883","NM_001393894.1"
"51884","NM_001393895.1"
"51885","NM_001393896.1"
"51886","NM_022737.3"
"51887","XM_017027148.2"
"51888","NM_175871.4"
"51889","NM_000121.4"
"51890","NR_033663.2"
"51891","NM_001035223.4"
"51892","NM_001161616.3"
"51893","NM_001001329.3"
"51894","NM_001289103.2"
"51895","NM_001289104.2"
"51896","NM_001379608.1"
"51897","NM_001379609.1"
"51898","NM_002743.3"
"51899","NM_001289102.2"
"51900","NM_138783.4"
"51901","NM_001243204.2"
"51902","NM_001142464.3"
"51903","NM_001142465.3"
"51904","NM_016581.5"
"51905","NM_001299.6"
"51906","NM_001308341.2"
"51907","NM_001308342.2"
"51908","XM_005259741.3"
"51909","XM_017026289.2"
"51910","NM_001363673.3"
"51911","NM_001363674.4"
"51912","NM_001363675.4"
"51913","NM_032377.4"
"51914","NM_001290084.3"
"51915","NM_001290083.2"
"51916","NM_001290085.2"
"51917","NM_145295.4"
"51918","XM_047438385.1"
"51919","NM_001080493.4"
"51920","NM_001297610.2"
"51921","NM_017507.2"
"51922","XM_017026941.2"
"51923","XM_017026942.2"
"51924","XM_024451586.2"
"51925","NM_152355.3"
"51926","NM_152356.4"
"51927","XM_005259730.5"
"51928","XM_047438144.1"
"51929","NM_152357.3"
"51930","XM_005259731.5"
"51931","XM_017026254.2"
"51932","XM_047438145.1"
"51933","NM_001348718.2"
"51934","NM_001348719.2"
"51935","NM_001348720.2"
"51936","NM_001348721.2"
"51937","NM_001348722.2"
"51938","NM_001348723.2"
"51939","NM_001348724.2"
"51940","NM_001348725.2"
"51941","XM_047439651.1"
"51942","NM_152262.3"
"51943","NM_001364730.1"
"51944","NM_001364731.1"
"51945","XM_006722873.5"
"51946","NM_001321163.2"
"51947","NM_021915.4"
"51948","XM_006722874.4"
"51949","XM_017027231.2"
"51950","XM_047439351.1"
"51951","NM_001271848.2"
"51952","NM_144566.3"
"51953","NM_001012753.2"
"51954","NM_001367172.2"
"51955","NM_001367173.2"
"51956","NM_001367174.2"
"51957","XM_006722661.4"
"51958","NM_001080411.3"
"51959","NM_001308346.2"
"51960","NM_001308348.2"
"51961","NM_001308351.2"
"51962","NM_001308355.2"
"51963","NM_001308357.2"
"51964","XM_011527725.3"
"51965","XM_011527728.3"
"51966","XM_011527729.3"
"51967","XM_047438319.1"
"51968","NM_001136501.3"
"51969","NR_134326.2"
"51970","NM_145233.4"
"51971","NR_037801.2"
"51972","NM_001348013.2"
"51973","NM_001348014.2"
"51974","NM_003437.5"
"51975","XM_047438922.1"
"51976","XM_047438924.1"
"51977","NM_001353551.1"
"51978","NM_001164276.2"
"51979","NM_001353549.2"
"51980","NM_001353550.2"
"51981","NM_001353552.2"
"51982","NM_001353553.2"
"51983","NM_016264.4"
"51984","XM_011528062.4"
"51985","NM_001363608.1"
"51986","NM_145276.3"
"51987","XM_005259750.5"
"51988","XM_011527700.3"
"51989","XM_006722651.4"
"51990","NM_001363774.2"
"51991","NM_030824.3"
"51992","XM_017027316.2"
"51993","XM_006722908.4"
"51994","XM_017027317.2"
"51995","NM_001322497.2"
"51996","NM_001080821.3"
"51997","NM_001322498.2"
"51998","XM_047439649.1"
"51999","NM_005815.5"
"52000","NM_152601.4"
"52001","NM_144976.4"
"52002","NM_020714.3"
"52003","NM_153358.3"
"52004","XM_047438841.1"
"52005","NM_000528.4"
"52006","NM_001173498.2"
"52007","XM_005259913.3"
"52008","NM_001099737.3"
"52009","NR_029375.2"
"52010","NM_016145.4"
"52011","NM_032332.4"
"52012","NR_161468.1"
"52013","NM_001206974.2"
"52014","NR_161467.1"
"52015","NM_001369691.1"
"52016","NM_001369692.1"
"52017","NM_001369693.1"
"52018","NM_001930.4"
"52019","NM_013406.3"
"52020","NR_038192.2"
"52021","NR_161469.1"
"52022","NM_032301.3"
"52023","XM_005260096.5"
"52024","NM_001382242.1"
"52025","NM_013433.5"
"52026","NR_167974.1"
"52027","NR_167979.1"
"52028","NM_001136196.2"
"52029","NM_001382239.1"
"52030","NM_001382243.1"
"52031","NR_167978.1"
"52032","NM_001136195.2"
"52033","NM_001382236.1"
"52034","NM_001382237.1"
"52035","NM_001382238.1"
"52036","NM_001382240.1"
"52037","NM_001382241.1"
"52038","NR_167975.1"
"52039","NR_167976.1"
"52040","NR_167977.1"
"52041","NM_001329738.2"
"52042","NM_001329739.2"
"52043","NM_024038.4"
"52044","NR_138095.2"
"52045","NM_001371488.1"
"52046","NM_001371489.1"
"52047","NM_004317.4"
"52048","NM_001100176.2"
"52049","NM_001400041.1"
"52050","NM_001400048.1"
"52051","NM_013312.3"
"52052","NM_001400044.1"
"52053","NM_001400045.1"
"52054","NM_001400046.1"
"52055","NM_001400047.1"
"52056","NM_001400043.1"
"52057","NM_002229.3"
"52058","NM_005809.6"
"52059","NM_006397.3"
"52060","NM_014975.3"
"52061","NM_001375.3"
"52062","NR_102316.1"
"52063","NR_102317.1"
"52064","NM_013976.5"
"52065","NM_000159.4"
"52066","NM_004461.3"
"52067","NM_004343.4"
"52068","NM_001270362.2"
"52069","NM_001270363.2"
"52070","NM_005053.4"
"52071","NR_072976.2"
"52072","NM_052850.4"
"52073","NM_152654.3"
"52074","NM_001365982.2"
"52075","NM_002501.4"
"52076","NM_001365902.3"
"52077","XM_047438865.1"
"52078","NM_001271044.3"
"52079","NM_001378404.1"
"52080","XM_047438864.1"
"52081","XM_047438863.1"
"52082","NM_001365983.2"
"52083","NM_001378405.1"
"52084","XM_005259917.5"
"52085","NM_001271043.2"
"52086","NM_001365984.2"
"52087","NM_001365985.2"
"52088","NM_005583.5"
"52089","NM_001136035.4"
"52090","NM_001142554.3"
"52091","NM_001351760.2"
"52092","NM_001351761.2"
"52093","NM_001351762.2"
"52094","NM_017722.5"
